lng,reviews,websiteUrl,bookingUrl,name,description,categories,type,facilities,lat,id,created_date,updated_date,created_by_id,created_by,is_sample
"144.89710537","[]","https://toiletmap.gov.au/facility/18736","","The Warmies Williamstown","Public toilet at Off North Road, Newport, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.84574741","69d22fc9097cabc6ec81436a","2026-04-05T09:47:53.741000","2026-04-05T09:47:53.741000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"149.26591691","[]","https://toiletmap.gov.au/facility/18711","","Gundaroo Park","Public toilet at Cork Street, Gundaroo, NSW","[""rest_area""]","rest_area","[""Toilets"",""Showers""]","-35.0229123","69d22fc9097cabc6ec814363","2026-04-05T09:47:53.741000","2026-04-05T09:47:53.741000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"148.21971555","[]","https://toiletmap.gov.au/facility/18709","","Tumut Region Home and Community Care Centre","Public toilet at 81 Capper Street, Tumut, NSW","[""rest_area""]","rest_area","[""Toilets""]","-35.30237759","69d22fc9097cabc6ec814362","2026-04-05T09:47:53.741000","2026-04-05T09:47:53.741000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"146.3981834","[]","https://toiletmap.gov.au/facility/18712","","Commercial Road","Public toilet at 212 Commercial Road, Morwell, VIC","[""rest_area""]","rest_area","[""Toilets"",""Water""]","-38.23786339","69d22fc9097cabc6ec814364","2026-04-05T09:47:53.741000","2026-04-05T09:47:53.741000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"146.3902448","[]","https://toiletmap.gov.au/facility/18720","","Skate Bowl Park","Public toilet at 93 John Street, Corowa, NSW","[""rest_area""]","rest_area","[""Toilets"",""Water""]","-35.99266115","69d22fc9097cabc6ec814367","2026-04-05T09:47:53.741000","2026-04-05T09:47:53.741000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"142.81056","[]","https://toiletmap.gov.au/facility/18754","","Garvoc","Public toilet at Princes Highway, Garvoc, VIC","[""rest_area""]","rest_area","[""Toilets""]","-38.298314","69d22fc9097cabc6ec81436f","2026-04-05T09:47:53.741000","2026-04-05T09:47:53.741000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"148.67843791","[]","https://toiletmap.gov.au/facility/18749","","Billy Grace Reserve","Public toilet at Wee Jasper Road, Wee Jasper, NSW","[""rest_area""]","rest_area","[""Toilets"",""Showers""]","-35.14007712","69d22fc9097cabc6ec81436c","2026-04-05T09:47:53.741000","2026-04-05T09:47:53.741000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"148.68865558","[]","https://toiletmap.gov.au/facility/18757","","Micolong Creek Reserve","Public toilet at Nottingham Road, Wee Jasper, NSW","[""rest_area""]","rest_area","[""Toilets"",""Showers""]","-35.18971315","69d22fc9097cabc6ec814371","2026-04-05T09:47:53.741000","2026-04-05T09:47:53.741000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"148.66801496","[]","https://toiletmap.gov.au/facility/18755","","Fitzpatrick Trackhead","Public toilet at Yass Road, Wee Jasper, NSW","[""rest_area""]","rest_area","[""Toilets""]","-35.13307628","69d22fc9097cabc6ec814370","2026-04-05T09:47:53.741000","2026-04-05T09:47:53.741000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"143.35054336","[]","https://toiletmap.gov.au/facility/18481","","Travellers Rest","Public toilet at 45 High Street, Charlton, VIC","[""rest_area""]","rest_area","[""Toilets""]","-36.26864743","69d22fc9097cabc6ec814347","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"140.78533121","[]","https://toiletmap.gov.au/facility/18530","","Lake Terrace Cemetery","Public toilet at Lake Terrace East, Mount Gambier, SA","[""rest_area""]","rest_area","[""Toilets""]","-37.8417143","69d22fc9097cabc6ec814350","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"143.93014343","[]","https://toiletmap.gov.au/facility/18668","","Navigators","Public toilet at 344 Ballarat-Navigators Road, Navigators, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.60597513","69d22fc9097cabc6ec81435b","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"147.07354354","[]","https://toiletmap.gov.au/facility/18692","","Bethanga Bay","Public toilet at Bethanga Road, Bethanga, VIC","[""rest_area""]","rest_area","[""Toilets""]","-36.13993795","69d22fc9097cabc6ec81435c","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"148.51882496","[]","https://toiletmap.gov.au/facility/18525","","Murringo Community Hall","Public toilet at 2272 Murringo Road, Murringo, NSW","[""rest_area""]","rest_area","[""Toilets""]","-34.30480748","69d22fc9097cabc6ec81434f","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"149.25519595","[]","https://toiletmap.gov.au/facility/18636","","Blayney Visitor Information Centre","Public toilet at 97 Adelaide Street, Blayney, NSW","[""rest_area""]","rest_area","[""Toilets""]","-33.52978956","69d22fc9097cabc6ec814358","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"145.83012993","[]","https://toiletmap.gov.au/facility/18699","","Coal Creek Heritage Village","Public toilet at South Gippsland Highway, Korumburra, VIC","[""rest_area""]","rest_area","[""Toilets""]","-38.44200724","69d22fc9097cabc6ec81435f","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"147.3335255","[]","https://toiletmap.gov.au/facility/18701","","Southcity Shopping Centre","Public toilet at 1-7 Tanda Place, Glenfield Park, NSW","[""rest_area""]","rest_area","[""Toilets"",""Water""]","-35.13711602","69d22fc9097cabc6ec814360","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"144.832345","[]","https://toiletmap.gov.au/facility/18478","","Brimbank City Council Harvestor Centre","Public toilet at 301 Hampshire Road, Sunshine, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.78355","69d22fc9097cabc6ec814346","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"144.8999456","[]","https://toiletmap.gov.au/facility/18491","","Boeing Reserve","Public toilet at Boeing Road, Strathmore Heights, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.71450241","69d22fc9097cabc6ec81434a","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"145.62232522","[]","https://toiletmap.gov.au/facility/18458","","Les James Park","Public toilet at 15 Aix Street, Merriwagga, NSW","[""rest_area""]","rest_area","[""Toilets""]","-33.81616981","69d22fc9097cabc6ec814343","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"145.43267134","[]","https://toiletmap.gov.au/facility/18460","","Carrathool","Public toilet at Wade Street, Carrathool, NSW","[""rest_area""]","rest_area","[""Toilets"",""Dump Point""]","-34.40687238","69d22fc9097cabc6ec814344","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"147.25292772","[]","https://toiletmap.gov.au/facility/18493","","Mangoplah Hall","Public toilet at 14 Kyeamba Street, Mangoplah, NSW","[""rest_area""]","rest_area","[""Toilets""]","-35.37764341","69d22fc9097cabc6ec81434b","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"145.093655","[]","https://toiletmap.gov.au/facility/18648","","Riverside Reserve","Public toilet at 9 Doreen Rogen Way, South Morang, VIC","[""rest_area""]","rest_area","[""Toilets"",""Water""]","-37.65460083","69d22fc9097cabc6ec81435a","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"142.91417503","[]","https://toiletmap.gov.au/facility/18488","","Apex Park","Public toilet at Terang Public Park, Terang, VIC","[""rest_area""]","rest_area","[""Toilets""]","-38.24118463","69d22fc9097cabc6ec814349","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"147.88408","[]","https://toiletmap.gov.au/facility/18554","","Stockinbingal Recreation Reserve","Public toilet at Cambria Street, Stockinbingal, NSW","[""rest_area""]","rest_area","[""Toilets"",""Showers""]","-34.49492","69d22fc9097cabc6ec814351","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"145.01671121","[]","https://toiletmap.gov.au/facility/18646","","Lalor Shops (David Street)","Public toilet at 20 David Street, Lalor, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.67187712","69d22fc9097cabc6ec814359","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"144.1244003","[]","https://toiletmap.gov.au/facility/18453","","Hepburn Recreation Reserve","Public toilet at Twentieth Street, Hepburn Springs, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.30183702","69d22fc9097cabc6ec814341","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"145.00601178","[]","https://toiletmap.gov.au/facility/18514","","All Nations Park","Public toilet at Separation Street, Northcote, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.76860135","69d22fc9097cabc6ec81434d","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"147.88251239","[]","https://toiletmap.gov.au/facility/18556","","King George V Jubilee Park","Public toilet at Brittania, Stockinbingal, NSW","[""rest_area""]","rest_area","[""Toilets""]","-34.49848118","69d22fc9097cabc6ec814352","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"144.92187864","[]","https://toiletmap.gov.au/facility/18455","","Pratt Street","Public toilet at Pratt Street, Moonee Ponds, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.76703576","69d22fc9097cabc6ec814342","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"147.880789","[]","https://toiletmap.gov.au/facility/18558","","Stockinbingal Railway Park","Public toilet at Hibernia Street, Stockinbingal, NSW","[""rest_area""]","rest_area","[""Toilets""]","-34.50055553","69d22fc9097cabc6ec814353","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"143.394935","[]","https://toiletmap.gov.au/facility/18596","","Carlisle River","Public toilet at 45 Gellibrand River Road, Carlisle River, VIC","[""rest_area""]","rest_area","[""Toilets""]","-38.558856","69d22fc9097cabc6ec814356","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"145.56643851","[]","https://toiletmap.gov.au/facility/18698","","Lang Lang Tennis Club","Public toilet at 3 Roseberry Street, Lang Lang, VIC","[""rest_area""]","rest_area","[""Toilets""]","-38.26491332","69d22fc9097cabc6ec81435e","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"145.06851541","[]","https://toiletmap.gov.au/facility/18594","","Summerfields Reserve","Public toilet at 22 Honour Place, Mornington, VIC","[""rest_area""]","rest_area","[""Toilets"",""Water""]","-38.24520446","69d22fc9097cabc6ec814355","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"144.98408043","[]","https://toiletmap.gov.au/facility/18512","","CERES Community Environment Park","Public toilet at 8 Lee Street, Brunswick East, VIC","[""rest_area""]","rest_area","[""Toilets"",""Water""]","-37.76639444","69d22fc9097cabc6ec81434c","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"145.0346849","[]","https://toiletmap.gov.au/facility/18592","","Mace Reserve","Public toilet at 28 Tal Tals Crescent, Mount Martha, VIC","[""rest_area""]","rest_area","[""Toilets"",""Water""]","-38.26959743","69d22fc9097cabc6ec814354","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"143.34822744","[]","https://toiletmap.gov.au/facility/18483","","Elliot Park","Public toilet at 1 High Street, Charlton, VIC","[""rest_area""]","rest_area","[""Toilets""]","-36.26752311","69d22fc9097cabc6ec814348","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"140.77450904","[]","https://toiletmap.gov.au/facility/18522","","Tolmer Park","Public toilet at 81 North Terrace, Bordertown, SA","[""rest_area""]","rest_area","[""Toilets""]","-36.30777671","69d22fc9097cabc6ec81434e","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"145.13208765","[]","https://toiletmap.gov.au/facility/18608","","Heatherton Park","Public toilet at Heatherton Road, Clayton South, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.95695269","69d22fc9097cabc6ec814357","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"147.18257782","[]","https://toiletmap.gov.au/facility/18694","","Lakeside Drive","Public toilet at Lakeside Drive, Tallangatta, VIC","[""rest_area""]","rest_area","[""Toilets""]","-36.21205276","69d22fc9097cabc6ec81435d","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"145.53240862","[]","https://toiletmap.gov.au/facility/18448","","Hillston Truck Stop","Public toilet at Kidman Way, Hillston, NSW","[""rest_area""]","rest_area","[""Toilets""]","-33.505167","69d22fc9097cabc6ec814340","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"147.4602","[]","https://toiletmap.gov.au/facility/18475","","Amy Shand Park","Public toilet at Dargo Road, Lindenow, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.8016","69d22fc9097cabc6ec814345","2026-04-05T09:47:53.740000","2026-04-05T09:47:53.740000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"146.03699145","[]","https://toiletmap.gov.au/facility/18436","","Community Gardens","Public toilet at Coolah Street, Griffith, NSW","[""rest_area""]","rest_area","[""Toilets"",""Water""]","-34.29052424","69d22fc9db7c4eb1250807f3","2026-04-05T09:47:53.409000","2026-04-05T09:47:53.409000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"142.87005336","[]","https://toiletmap.gov.au/facility/18403","","Shanahan Park","Public toilet at 23 Newall Street, Marnoo, VIC","[""rest_area""]","rest_area","[""Toilets"",""Showers""]","-36.67150886","69d22fc9db7c4eb1250807eb","2026-04-05T09:47:53.409000","2026-04-05T09:47:53.409000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"146.26160829","[]","https://toiletmap.gov.au/facility/18417","","Rankins Springs","Public toilet at Mid Western Highway, Rankins Springs, NSW","[""rest_area""]","rest_area","[""Toilets""]","-33.84202181","69d22fc9db7c4eb1250807ee","2026-04-05T09:47:53.409000","2026-04-05T09:47:53.409000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"144.9940823","[]","https://toiletmap.gov.au/facility/18433","","Elsternwick Park South Bent Avenue Playground","Public toilet at Elsternwick Park/Bent Ave (Brighton), Brighton, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.8886735","69d22fc9db7c4eb1250807f2","2026-04-05T09:47:53.409000","2026-04-05T09:47:53.409000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"145.194656","[]","https://toiletmap.gov.au/facility/18440","","Rangeview shops","Public toilet at 479 Mitcham Road, Mitcham, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.82814","69d22fc9db7c4eb1250807f5","2026-04-05T09:47:53.409000","2026-04-05T09:47:53.409000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"144.308743","[]","https://toiletmap.gov.au/facility/18398","","Jan Juc 3 Tier Car Park","Public toilet at Carnarvon Avenue, Jan Juc, VIC","[""rest_area""]","rest_area","[""Toilets""]","-38.345811","69d22fc9db7c4eb1250807e8","2026-04-05T09:47:53.409000","2026-04-05T09:47:53.409000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"143.25882626","[]","https://toiletmap.gov.au/facility/18401","","Lord Nelson Park","Public toilet at Dunstan Street, Saint Arnaud, VIC","[""rest_area""]","rest_area","[""Toilets""]","-36.61063879","69d22fc9db7c4eb1250807ea","2026-04-05T09:47:53.409000","2026-04-05T09:47:53.409000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"147.83345855","[]","https://toiletmap.gov.au/facility/18437","","Bruthen","Public toilet at Main Street, Bruthen, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.70808108","69d22fc9db7c4eb1250807f4","2026-04-05T09:47:53.409000","2026-04-05T09:47:53.409000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"144.14918997","[]","https://toiletmap.gov.au/facility/18405","","Wombat Hill Gardens (Near Cafe)","Public toilet at 17 Daly Street, Daylesford, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.34344762","69d22fc9db7c4eb1250807ed","2026-04-05T09:47:53.409000","2026-04-05T09:47:53.409000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"145.02768","[]","https://toiletmap.gov.au/facility/18429","","Peterson Reserve","Public toilet at 37 A Highett Road, Highett, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.945289","69d22fc9db7c4eb1250807f0","2026-04-05T09:47:53.409000","2026-04-05T09:47:53.409000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"145.13503956","[]","https://toiletmap.gov.au/facility/18404","","Skate Park","Public toilet at Canterbury Street, Box Hill South, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.83063571","69d22fc9db7c4eb1250807ec","2026-04-05T09:47:53.409000","2026-04-05T09:47:53.409000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"145.04505307","[]","https://toiletmap.gov.au/facility/18427","","Seaview Shops","Public toilet at 352 Balcombe Road, Beaumaris, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.97844626","69d22fc9db7c4eb1250807ef","2026-04-05T09:47:53.409000","2026-04-05T09:47:53.409000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"145.01723297","[]","https://toiletmap.gov.au/facility/18431","","Black Rock Shopping Centre","Public toilet at 592 Balcombe Road, Black Rock, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.97556103","69d22fc9db7c4eb1250807f1","2026-04-05T09:47:53.409000","2026-04-05T09:47:53.409000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"143.25892784","[]","https://toiletmap.gov.au/facility/18399","","Queen Mary Botanic Gardens","Public toilet at McMahon Street, Saint Arnaud, VIC","[""rest_area""]","rest_area","[""Toilets""]","-36.61791627","69d22fc9db7c4eb1250807e9","2026-04-05T09:47:53.409000","2026-04-05T09:47:53.409000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"141.80313911","[]","https://toiletmap.gov.au/facility/18447","","Branxholme Recreation Reserve","Public toilet at Henty Highway, Branxholme, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.85717169","69d22fc9db7c4eb1250807f7","2026-04-05T09:47:53.409000","2026-04-05T09:47:53.409000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"145.70810881","[]","https://toiletmap.gov.au/facility/18446","","Goolgowi Park","Public toilet at Cobram Street, Goolgowi, NSW","[""rest_area""]","rest_area","[""Toilets"",""Water""]","-33.98111618","69d22fc9db7c4eb1250807f6","2026-04-05T09:47:53.409000","2026-04-05T09:47:53.409000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"143.26019813","[]","https://toiletmap.gov.au/facility/18397","","King Georges Park","Public toilet at Burke Street, St Arnaud, VIC","[""rest_area""]","rest_area","[""Toilets""]","-36.62011265","69d22fc9db7c4eb1250807e7","2026-04-05T09:47:53.408000","2026-04-05T09:47:53.408000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"145.00937635","[]","https://toiletmap.gov.au/facility/18396","","Johnson Park","Public toilet at Bastings Street, Northcote, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.77525425","69d22fc9db7c4eb1250807e6","2026-04-05T09:47:53.408000","2026-04-05T09:47:53.408000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"144.9776016","[]","https://toiletmap.gov.au/facility/18392","","Fitzroy Gardens","Public toilet at Lansdowne Street, East Melbourne, VIC","[""rest_area""]","rest_area","[""Toilets""]","-37.8152832","69d22fc9db7c4eb1250807e3","2026-04-05T09:47:53.407000","2026-04-05T09:47:53.407000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"146.00081552","[]","https://toiletmap.gov.au/facility/18367","","Swanpool","Public toilet at 2386 Midland Highway, Swanpool, VIC","[""rest_area""]","rest_area","[""Toilets""]","-36.74657037","69d22fc9db7c4eb1250807dc","2026-04-05T09:47:53.407000","2026-04-05T09:47:53.407000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"144.3508011","[]","https://toiletmap.gov.au/facility/18294","","Belmont Valley Activity Centre","Public toilet at 84-138 Barwon Heads Road, Belmont, VIC","[""rest_area""]","rest_area","[""Toilets""]","-38.16876126","69d22fc9db7c4eb1250807d5","2026-04-05T09:47:53.407000","2026-04-05T09:47:53.407000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
